timestamp;buyer;seller;symbol;currency;price;quantity;day;round
7300;;;SLEEP_POD_SUEDE;XIRECS;12081.0;3;4;4
7300;;;SNACKPACK_CHOCOLATE;XIRECS;9794.0;3;4;4
7300;;;SNACKPACK_PISTACHIO;XIRECS;9395.0;3;4;4
7300;;;SNACKPACK_RASPBERRY;XIRECS;10089.0;3;4;4
7300;;;SNACKPACK_STRAWBERRY;XIRECS;10823.0;3;4;4
7300;;;SNACKPACK_VANILLA;XIRECS;10060.0;3;4;4
7300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9266.0;3;4;4
7300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9684.0;3;4;4
7300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11080.0;3;4;4
7300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10148.0;3;4;4
7300;;;TRANSLATOR_VOID_BLUE;XIRECS;10685.0;3;4;4
7300;;;UV_VISOR_AMBER;XIRECS;7411.0;3;4;4
7300;;;UV_VISOR_MAGENTA;XIRECS;11349.0;3;4;4
7300;;;UV_VISOR_ORANGE;XIRECS;10232.0;3;4;4
7300;;;UV_VISOR_RED;XIRECS;11158.0;3;4;4
7300;;;UV_VISOR_YELLOW;XIRECS;12048.0;3;4;4
7500;;SUBMISSION;SLEEP_POD_COTTON;XIRECS;12032.0;5;4;4
8400;SUBMISSION;;PANEL_1X4;XIRECS;8848.0;5;4;4
8600;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11932.0;1;4;4
8600;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10812.0;1;4;4
8600;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11399.0;1;4;4
8600;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10600.0;1;4;4
8600;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;10772.0;1;4;4
8600;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9142.0;1;4;4
8600;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9376.0;1;4;4
8600;;;OXYGEN_SHAKE_GARLIC;XIRECS;11736.0;1;4;4
8600;;;OXYGEN_SHAKE_MINT;XIRECS;9762.0;1;4;4
8600;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9634.0;1;4;4
8600;;;PANEL_1X2;XIRECS;8903.0;1;4;4
8600;;;PANEL_1X4;XIRECS;8842.0;1;4;4
8600;;;PANEL_2X2;XIRECS;9178.0;1;4;4
8600;;;PANEL_2X4;XIRECS;11248.0;1;4;4
8600;;;PANEL_4X4;XIRECS;10405.0;1;4;4
8600;;;ROBOT_DISHES;XIRECS;10159.0;1;4;4
8600;;;ROBOT_IRONING;XIRECS;7553.0;1;4;4
8600;;;ROBOT_LAUNDRY;XIRECS;9539.0;1;4;4
8600;;;ROBOT_MOPPING;XIRECS;12010.0;1;4;4
8600;;;ROBOT_VACUUMING;XIRECS;8744.0;1;4;4
8600;;;SLEEP_POD_COTTON;XIRECS;12052.0;1;4;4
8600;;;SLEEP_POD_LAMB_WOOL;XIRECS;10901.0;1;4;4
8600;;;SLEEP_POD_NYLON;XIRECS;9737.0;1;4;4
8600;;;SLEEP_POD_POLYESTER;XIRECS;12979.0;1;4;4
8600;;;SLEEP_POD_SUEDE;XIRECS;12131.0;1;4;4
8600;;;SNACKPACK_CHOCOLATE;XIRECS;9830.0;1;4;4
8600;;;SNACKPACK_PISTACHIO;XIRECS;9399.0;1;4;4
8600;;;SNACKPACK_RASPBERRY;XIRECS;10128.0;1;4;4
8600;;;SNACKPACK_STRAWBERRY;XIRECS;10825.0;1;4;4
8600;;;SNACKPACK_VANILLA;XIRECS;10067.0;1;4;4
8600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9307.0;1;4;4
8600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9713.0;1;4;4
8600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11080.0;1;4;4
8600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10217.0;1;4;4
8600;;;TRANSLATOR_VOID_BLUE;XIRECS;10745.0;1;4;4
8600;;;UV_VISOR_AMBER;XIRECS;7411.0;1;4;4
8600;;;UV_VISOR_MAGENTA;XIRECS;11351.0;1;4;4
8600;;;UV_VISOR_ORANGE;XIRECS;10215.0;1;4;4
8600;;;UV_VISOR_RED;XIRECS;11153.0;1;4;4
8600;;;UV_VISOR_YELLOW;XIRECS;12074.0;1;4;4
9000;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9375.0;2;4;4
9000;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10787.0;2;4;4
9000;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;10039.0;2;4;4
10200;SUBMISSION;;ROBOT_IRONING;XIRECS;7603.0;4;4;4
10300;SUBMISSION;;ROBOT_IRONING;XIRECS;7593.0;1;4;4
10600;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9394.0;5;4;4
10600;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10815.0;5;4;4
10600;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;10020.0;5;4;4
10800;SUBMISSION;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9672.0;5;4;4
10900;;SUBMISSION;PEBBLES_XL;XIRECS;12194.0;2;4;4
10900;;;PEBBLES_L;XIRECS;11046.0;5;4;4
10900;;;PEBBLES_M;XIRECS;11330.0;5;4;4
10900;;;PEBBLES_S;XIRECS;8817.0;5;4;4
10900;;;PEBBLES_XS;XIRECS;6644.0;5;4;4
11000;;SUBMISSION;TRANSLATOR_GRAPHITE_MIST;XIRECS;11008.0;5;4;4
11900;SUBMISSION;;PANEL_1X4;XIRECS;8834.0;5;4;4
12100;;SUBMISSION;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11369.0;5;4;4
12700;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9410.0;5;4;4
12700;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10861.0;5;4;4
12700;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9997.0;5;4;4
12900;SUBMISSION;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11433.0;5;4;4
13000;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11933.0;4;4;4
13000;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10907.0;4;4;4
13000;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11426.0;4;4;4
13000;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10677.0;4;4;4
13000;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;10676.0;4;4;4
13000;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9111.0;4;4;4
13000;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9386.0;4;4;4
13000;;;OXYGEN_SHAKE_GARLIC;XIRECS;11576.0;4;4;4
13000;;;OXYGEN_SHAKE_MINT;XIRECS;9744.0;4;4;4
13000;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9611.0;4;4;4
13000;;;PANEL_1X2;XIRECS;8875.0;4;4;4
13000;;;PANEL_1X4;XIRECS;8829.0;4;4;4
13000;;;PANEL_2X2;XIRECS;9103.0;4;4;4
13000;;;PANEL_2X4;XIRECS;11309.0;4;4;4
13000;;;PANEL_4X4;XIRECS;10445.0;4;4;4
13000;;;ROBOT_DISHES;XIRECS;10150.0;4;4;4
13000;;;ROBOT_IRONING;XIRECS;7563.0;4;4;4
13000;;;ROBOT_LAUNDRY;XIRECS;9533.0;4;4;4
13000;;;ROBOT_MOPPING;XIRECS;12015.0;4;4;4
13000;;;ROBOT_VACUUMING;XIRECS;8704.0;4;4;4
13000;;;SLEEP_POD_COTTON;XIRECS;12037.0;4;4;4
13000;;;SLEEP_POD_LAMB_WOOL;XIRECS;10847.0;4;4;4
13000;;;SLEEP_POD_NYLON;XIRECS;9827.0;4;4;4
13000;;;SLEEP_POD_POLYESTER;XIRECS;13018.0;4;4;4
13000;;;SLEEP_POD_SUEDE;XIRECS;12085.0;4;4;4
13000;;;SNACKPACK_CHOCOLATE;XIRECS;9886.0;4;4;4
13000;;;SNACKPACK_PISTACHIO;XIRECS;9414.0;4;4;4
13000;;;SNACKPACK_RASPBERRY;XIRECS;10084.0;4;4;4
13000;;;SNACKPACK_STRAWBERRY;XIRECS;10864.0;4;4;4
13000;;;SNACKPACK_VANILLA;XIRECS;10010.0;4;4;4
13000;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9249.0;4;4;4
13000;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9644.0;4;4;4
13000;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11061.0;4;4;4
13000;;;TRANSLATOR_SPACE_GRAY;XIRECS;10196.0;4;4;4
13000;;;TRANSLATOR_VOID_BLUE;XIRECS;10800.0;4;4;4
13000;;;UV_VISOR_AMBER;XIRECS;7373.0;4;4;4
13000;;;UV_VISOR_MAGENTA;XIRECS;11343.0;4;4;4
13000;;;UV_VISOR_ORANGE;XIRECS;10286.0;4;4;4
13000;;;UV_VISOR_RED;XIRECS;11209.0;4;4;4
13000;;;UV_VISOR_YELLOW;XIRECS;12209.0;4;4;4
13900;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11914.0;1;4;4
13900;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10957.0;1;4;4
13900;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11433.0;1;4;4
13900;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10726.0;1;4;4
13900;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;10678.0;1;4;4
13900;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9062.0;1;4;4
13900;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9386.0;1;4;4
13900;;;OXYGEN_SHAKE_GARLIC;XIRECS;11562.0;1;4;4
13900;;;OXYGEN_SHAKE_MINT;XIRECS;9754.0;1;4;4
13900;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9620.0;1;4;4
13900;;;PANEL_1X2;XIRECS;8832.0;1;4;4
13900;;;PANEL_1X4;XIRECS;8847.0;1;4;4
13900;;;PANEL_2X2;XIRECS;9109.0;1;4;4
13900;;;PANEL_2X4;XIRECS;11329.0;1;4;4
13900;;;PANEL_4X4;XIRECS;10440.0;1;4;4
13900;;;ROBOT_DISHES;XIRECS;10194.0;1;4;4
13900;;;ROBOT_IRONING;XIRECS;7583.0;1;4;4
13900;;;ROBOT_LAUNDRY;XIRECS;9488.0;1;4;4
13900;;;ROBOT_MOPPING;XIRECS;11980.0;1;4;4
13900;;;ROBOT_VACUUMING;XIRECS;8732.0;1;4;4
13900;;;SLEEP_POD_COTTON;XIRECS;12066.0;1;4;4
13900;;;SLEEP_POD_LAMB_WOOL;XIRECS;10802.0;1;4;4
13900;;;SLEEP_POD_NYLON;XIRECS;9778.0;1;4;4
13900;;;SLEEP_POD_POLYESTER;XIRECS;13055.0;1;4;4
13900;;;SLEEP_POD_SUEDE;XIRECS;12066.0;1;4;4
13900;;;SNACKPACK_CHOCOLATE;XIRECS;9886.0;1;4;4
13900;;;SNACKPACK_PISTACHIO;XIRECS;9431.0;1;4;4
13900;;;SNACKPACK_RASPBERRY;XIRECS;10079.0;1;4;4
13900;;;SNACKPACK_STRAWBERRY;XIRECS;10881.0;1;4;4
13900;;;SNACKPACK_VANILLA;XIRECS;10007.0;1;4;4
13900;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9229.0;1;4;4
13900;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9653.0;1;4;4
13900;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11117.0;1;4;4
13900;;;TRANSLATOR_SPACE_GRAY;XIRECS;10178.0;1;4;4
13900;;;TRANSLATOR_VOID_BLUE;XIRECS;10813.0;1;4;4
13900;;;UV_VISOR_AMBER;XIRECS;7422.0;1;4;4
13900;;;UV_VISOR_MAGENTA;XIRECS;11343.0;1;4;4
13900;;;UV_VISOR_ORANGE;XIRECS;10304.0;1;4;4
13900;;;UV_VISOR_RED;XIRECS;11211.0;1;4;4
13900;;;UV_VISOR_YELLOW;XIRECS;12174.0;1;4;4
14500;;SUBMISSION;MICROCHIP_OVAL;XIRECS;7397.0;5;4;4
15000;SUBMISSION;;PEBBLES_XL;XIRECS;12351.0;2;4;4
15400;SUBMISSION;;MICROCHIP_CIRCLE;XIRECS;8724.0;5;4;4
16000;;;PEBBLES_L;XIRECS;11047.0;3;4;4
16000;;;PEBBLES_M;XIRECS;11130.0;3;4;4
16000;;;PEBBLES_S;XIRECS;8749.0;3;4;4
16000;;;PEBBLES_XL;XIRECS;12327.0;3;4;4
16000;;;PEBBLES_XS;XIRECS;6714.0;3;4;4
17500;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9366.0;2;4;4
17500;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10811.0;2;4;4
17500;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9965.0;2;4;4
17900;;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9593.0;5;4;4
18300;SUBMISSION;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9624.0;5;4;4
18900;;SUBMISSION;ROBOT_IRONING;XIRECS;7547.0;5;4;4
18900;;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9591.0;5;4;4
19100;;SUBMISSION;TRANSLATOR_GRAPHITE_MIST;XIRECS;10985.0;5;4;4
19600;SUBMISSION;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9653.0;5;4;4
19900;;SUBMISSION;MICROCHIP_OVAL;XIRECS;7309.0;5;4;4
20100;SUBMISSION;;ROBOT_IRONING;XIRECS;7593.0;4;4;4
20200;SUBMISSION;;ROBOT_IRONING;XIRECS;7603.0;1;4;4
20800;;SUBMISSION;PEBBLES_XL;XIRECS;12549.0;5;4;4
21200;;SUBMISSION;UV_VISOR_AMBER;XIRECS;7290.0;5;4;4
22000;;SUBMISSION;MICROCHIP_OVAL;XIRECS;7257.0;5;4;4
23200;;SUBMISSION;UV_VISOR_AMBER;XIRECS;7233.0;5;4;4
23400;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9330.0;1;4;4
23400;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10728.0;1;4;4
23400;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9970.0;1;4;4
23400;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11964.0;1;4;4
23400;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10948.0;1;4;4
23400;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11357.0;1;4;4
23400;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10671.0;1;4;4
23400;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;10698.0;1;4;4
23400;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9079.0;1;4;4
23400;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9414.0;1;4;4
23400;;;OXYGEN_SHAKE_GARLIC;XIRECS;11637.0;1;4;4
23400;;;OXYGEN_SHAKE_MINT;XIRECS;9798.0;1;4;4
23400;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9680.0;1;4;4
23400;;;PANEL_1X2;XIRECS;8868.0;1;4;4
23400;;;PANEL_1X4;XIRECS;8781.0;1;4;4
23400;;;PANEL_2X2;XIRECS;9001.0;1;4;4
23400;;;PANEL_2X4;XIRECS;11296.0;1;4;4
23400;;;PANEL_4X4;XIRECS;10505.0;1;4;4
23400;;;ROBOT_DISHES;XIRECS;10372.0;1;4;4
23400;;;ROBOT_IRONING;XIRECS;7617.0;1;4;4
23400;;;ROBOT_LAUNDRY;XIRECS;9379.0;1;4;4
23400;;;ROBOT_MOPPING;XIRECS;11772.0;1;4;4
23400;;;ROBOT_VACUUMING;XIRECS;8726.0;1;4;4
23400;;;SLEEP_POD_COTTON;XIRECS;12105.0;1;4;4
23400;;;SLEEP_POD_LAMB_WOOL;XIRECS;10819.0;1;4;4
23400;;;SLEEP_POD_NYLON;XIRECS;9692.0;1;4;4
23400;;;SLEEP_POD_POLYESTER;XIRECS;12922.0;1;4;4
23400;;;SLEEP_POD_SUEDE;XIRECS;12166.0;1;4;4
23400;;;SNACKPACK_CHOCOLATE;XIRECS;9885.0;1;4;4
23400;;;SNACKPACK_RASPBERRY;XIRECS;10233.0;1;4;4
23400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9115.0;1;4;4
23400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9712.0;1;4;4
23400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11127.0;1;4;4
23400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10195.0;1;4;4
23400;;;TRANSLATOR_VOID_BLUE;XIRECS;10796.0;1;4;4
23400;;;UV_VISOR_AMBER;XIRECS;7238.0;1;4;4
23400;;;UV_VISOR_MAGENTA;XIRECS;11206.0;1;4;4
23400;;;UV_VISOR_ORANGE;XIRECS;10188.0;1;4;4
23400;;;UV_VISOR_RED;XIRECS;11269.0;1;4;4
23400;;;UV_VISOR_YELLOW;XIRECS;12177.0;1;4;4
23500;SUBMISSION;;TRANSLATOR_GRAPHITE_MIST;XIRECS;11132.0;5;4;4
23700;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9319.0;1;4;4
23700;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10706.0;1;4;4
