timestamp;buyer;seller;symbol;currency;price;quantity;day;round
2500;;;PANEL_2X4;XIRECS;10788.0;2;3;4
2500;;;PANEL_4X4;XIRECS;9692.0;2;3;4
2500;;;ROBOT_DISHES;XIRECS;9873.0;2;3;4
2500;;;ROBOT_IRONING;XIRECS;9566.0;2;3;4
2500;;;ROBOT_LAUNDRY;XIRECS;10129.0;2;3;4
2500;;;ROBOT_MOPPING;XIRECS;9936.0;2;3;4
2500;;;ROBOT_VACUUMING;XIRECS;10024.0;2;3;4
2500;;;SLEEP_POD_COTTON;XIRECS;11117.0;2;3;4
2500;;;SLEEP_POD_LAMB_WOOL;XIRECS;10377.0;2;3;4
2500;;;SLEEP_POD_NYLON;XIRECS;8841.0;2;3;4
2500;;;SLEEP_POD_POLYESTER;XIRECS;11710.0;2;3;4
2500;;;SLEEP_POD_SUEDE;XIRECS;11077.0;2;3;4
2500;;;SNACKPACK_CHOCOLATE;XIRECS;9935.0;2;3;4
2500;;;SNACKPACK_PISTACHIO;XIRECS;9508.0;2;3;4
2500;;;SNACKPACK_RASPBERRY;XIRECS;10202.0;2;3;4
2500;;;SNACKPACK_STRAWBERRY;XIRECS;10465.0;2;3;4
2500;;;SNACKPACK_VANILLA;XIRECS;10005.0;2;3;4
2500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10139.0;2;3;4
2500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10210.0;2;3;4
2500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9346.0;2;3;4
2500;;;TRANSLATOR_SPACE_GRAY;XIRECS;9449.0;2;3;4
2500;;;TRANSLATOR_VOID_BLUE;XIRECS;11074.0;2;3;4
2500;;;UV_VISOR_AMBER;XIRECS;8498.0;2;3;4
2500;;;UV_VISOR_MAGENTA;XIRECS;11315.0;2;3;4
2500;;;UV_VISOR_ORANGE;XIRECS;10179.0;2;3;4
2500;;;UV_VISOR_RED;XIRECS;10836.0;2;3;4
2500;;;UV_VISOR_YELLOW;XIRECS;11603.0;2;3;4
3000;SUBMISSION;;MICROCHIP_OVAL;XIRECS;9333.0;5;3;4
3000;SUBMISSION;;ROBOT_MOPPING;XIRECS;9943.0;5;3;4
3000;SUBMISSION;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11377.0;5;3;4
3100;;SUBMISSION;PEBBLES_XL;XIRECS;13798.0;8;3;4
3500;SUBMISSION;;ROBOT_IRONING;XIRECS;9574.0;5;3;4
3700;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11483.0;4;3;4
3700;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10373.0;4;3;4
3700;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11366.0;4;3;4
3700;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;11281.0;4;3;4
3700;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9626.0;4;3;4
3700;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9512.0;4;3;4
3700;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;8436.0;4;3;4
3700;;;OXYGEN_SHAKE_GARLIC;XIRECS;11884.0;4;3;4
3700;;;OXYGEN_SHAKE_MINT;XIRECS;10090.0;4;3;4
3700;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;11025.0;4;3;4
3700;;;PANEL_1X2;XIRECS;8400.0;4;3;4
3700;;;PANEL_1X4;XIRECS;11026.0;4;3;4
3700;;;PANEL_2X2;XIRECS;10105.0;4;3;4
3700;;;PANEL_2X4;XIRECS;10818.0;4;3;4
3700;;;PANEL_4X4;XIRECS;9620.0;4;3;4
3700;;;ROBOT_DISHES;XIRECS;9855.0;4;3;4
3700;;;ROBOT_IRONING;XIRECS;9574.0;4;3;4
3700;;;ROBOT_LAUNDRY;XIRECS;10133.0;4;3;4
3700;;;ROBOT_MOPPING;XIRECS;9955.0;4;3;4
3700;;;ROBOT_VACUUMING;XIRECS;10018.0;4;3;4
3700;;;SLEEP_POD_COTTON;XIRECS;11170.0;4;3;4
3700;;;SLEEP_POD_LAMB_WOOL;XIRECS;10408.0;4;3;4
3700;;;SLEEP_POD_NYLON;XIRECS;8825.0;4;3;4
3700;;;SLEEP_POD_POLYESTER;XIRECS;11779.0;4;3;4
3700;;;SLEEP_POD_SUEDE;XIRECS;11067.0;4;3;4
3700;;;SNACKPACK_CHOCOLATE;XIRECS;9969.0;4;3;4
3700;;;SNACKPACK_PISTACHIO;XIRECS;9536.0;4;3;4
3700;;;SNACKPACK_RASPBERRY;XIRECS;10175.0;4;3;4
3700;;;SNACKPACK_STRAWBERRY;XIRECS;10523.0;4;3;4
3700;;;SNACKPACK_VANILLA;XIRECS;9997.0;4;3;4
3700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10109.0;4;3;4
3700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10180.0;4;3;4
3700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9392.0;4;3;4
3700;;;TRANSLATOR_SPACE_GRAY;XIRECS;9409.0;4;3;4
3700;;;TRANSLATOR_VOID_BLUE;XIRECS;11069.0;4;3;4
3700;;;UV_VISOR_AMBER;XIRECS;8533.0;4;3;4
3700;;;UV_VISOR_MAGENTA;XIRECS;11328.0;4;3;4
3700;;;UV_VISOR_ORANGE;XIRECS;10223.0;4;3;4
3700;;;UV_VISOR_RED;XIRECS;10871.0;4;3;4
3700;;;UV_VISOR_YELLOW;XIRECS;11601.0;4;3;4
4300;SUBMISSION;;ROBOT_MOPPING;XIRECS;9957.0;5;3;4
4400;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10485.0;4;3;4
4400;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9504.0;4;3;4
4400;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9988.0;4;3;4
4500;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10489.0;3;3;4
4500;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9506.0;3;3;4
4500;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9989.0;3;3;4
4900;SUBMISSION;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11381.0;5;3;4
5000;;SUBMISSION;PEBBLES_XL;XIRECS;13575.0;2;3;4
5100;;;PEBBLES_L;XIRECS;10214.0;4;3;4
5100;;;PEBBLES_M;XIRECS;9135.0;4;3;4
5100;;;PEBBLES_S;XIRECS;9036.0;4;3;4
5100;;;PEBBLES_XL;XIRECS;13606.0;4;3;4
5100;;;PEBBLES_XS;XIRECS;8041.0;4;3;4
5400;SUBMISSION;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9401.0;5;3;4
6000;;SUBMISSION;MICROCHIP_OVAL;XIRECS;9212.0;5;3;4
6200;;;PEBBLES_L;XIRECS;10196.0;5;3;4
6200;;;PEBBLES_M;XIRECS;9180.0;5;3;4
6200;;;PEBBLES_S;XIRECS;9028.0;5;3;4
6200;;;PEBBLES_XL;XIRECS;13627.0;5;3;4
6200;;;PEBBLES_XS;XIRECS;8001.0;5;3;4
6300;SUBMISSION;;ROBOT_IRONING;XIRECS;9634.0;5;3;4
6700;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10525.0;1;3;4
6700;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9526.0;1;3;4
6700;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9984.0;1;3;4
6700;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11480.0;2;3;4
6700;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10412.0;2;3;4
6700;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11294.0;2;3;4
6700;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;11222.0;2;3;4
6700;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9637.0;2;3;4
6700;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9549.0;2;3;4
6700;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;8434.0;2;3;4
6700;;;OXYGEN_SHAKE_GARLIC;XIRECS;11947.0;2;3;4
6700;;;OXYGEN_SHAKE_MINT;XIRECS;10034.0;2;3;4
6700;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10991.0;2;3;4
6700;;;PANEL_1X2;XIRECS;8343.0;2;3;4
6700;;;PANEL_1X4;XIRECS;11073.0;2;3;4
6700;;;PANEL_2X2;XIRECS;10050.0;2;3;4
6700;;;PANEL_2X4;XIRECS;10833.0;2;3;4
6700;;;PANEL_4X4;XIRECS;9598.0;2;3;4
6700;;;ROBOT_DISHES;XIRECS;9873.0;2;3;4
6700;;;ROBOT_IRONING;XIRECS;9646.0;2;3;4
6700;;;ROBOT_LAUNDRY;XIRECS;10211.0;2;3;4
6700;;;ROBOT_MOPPING;XIRECS;10100.0;2;3;4
6700;;;ROBOT_VACUUMING;XIRECS;9963.0;2;3;4
6700;;;SLEEP_POD_COTTON;XIRECS;11164.0;2;3;4
6700;;;SLEEP_POD_LAMB_WOOL;XIRECS;10470.0;2;3;4
6700;;;SLEEP_POD_NYLON;XIRECS;8705.0;2;3;4
6700;;;SLEEP_POD_POLYESTER;XIRECS;11709.0;2;3;4
6700;;;SLEEP_POD_SUEDE;XIRECS;11033.0;2;3;4
6700;;;SNACKPACK_CHOCOLATE;XIRECS;9952.0;2;3;4
6700;;;SNACKPACK_RASPBERRY;XIRECS;10160.0;2;3;4
6700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10069.0;2;3;4
6700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10243.0;2;3;4
6700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9412.0;2;3;4
6700;;;TRANSLATOR_SPACE_GRAY;XIRECS;9394.0;2;3;4
6700;;;TRANSLATOR_VOID_BLUE;XIRECS;11061.0;2;3;4
6700;;;UV_VISOR_AMBER;XIRECS;8478.0;2;3;4
6700;;;UV_VISOR_MAGENTA;XIRECS;11296.0;2;3;4
6700;;;UV_VISOR_ORANGE;XIRECS;10146.0;2;3;4
6700;;;UV_VISOR_RED;XIRECS;10891.0;2;3;4
6700;;;UV_VISOR_YELLOW;XIRECS;11537.0;2;3;4
7000;SUBMISSION;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11532.0;5;3;4
7500;SUBMISSION;;SLEEP_POD_COTTON;XIRECS;11240.0;5;3;4
8000;;SUBMISSION;PANEL_1X4;XIRECS;11034.0;5;3;4
8100;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10551.0;4;3;4
8100;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9543.0;4;3;4
8100;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;10013.0;4;3;4
8100;SUBMISSION;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9503.0;5;3;4
8200;;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10899.0;5;3;4
8900;SUBMISSION;;PANEL_1X4;XIRECS;11089.0;5;3;4
10000;SUBMISSION;;SLEEP_POD_COTTON;XIRECS;11271.0;5;3;4
10300;;SUBMISSION;PANEL_1X4;XIRECS;11041.0;5;3;4
10700;;SUBMISSION;UV_VISOR_AMBER;XIRECS;8420.0;5;3;4
10700;;SUBMISSION;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10849.0;5;3;4
10800;;SUBMISSION;MICROCHIP_CIRCLE;XIRECS;8825.0;5;3;4
11400;SUBMISSION;;PANEL_1X4;XIRECS;11093.0;5;3;4
11500;;;MICROCHIP_CIRCLE;XIRECS;8829.0;3;3;4
11500;;;MICROCHIP_OVAL;XIRECS;9308.0;3;3;4
11500;;;MICROCHIP_RECTANGLE;XIRECS;9252.0;3;3;4
11500;;;MICROCHIP_SQUARE;XIRECS;12469.0;3;3;4
11500;;;MICROCHIP_TRIANGLE;XIRECS;10518.0;3;3;4
12100;SUBMISSION;;MICROCHIP_OVAL;XIRECS;9302.0;4;3;4
12200;SUBMISSION;;MICROCHIP_OVAL;XIRECS;9326.0;1;3;4
13000;;SUBMISSION;PANEL_1X4;XIRECS;11029.0;5;3;4
13100;;;MICROCHIP_CIRCLE;XIRECS;8874.0;3;3;4
13100;;;MICROCHIP_OVAL;XIRECS;9280.0;3;3;4
13100;;;MICROCHIP_RECTANGLE;XIRECS;9296.0;3;3;4
13100;;;MICROCHIP_SQUARE;XIRECS;12346.0;3;3;4
13100;;;MICROCHIP_TRIANGLE;XIRECS;10476.0;3;3;4
13400;;SUBMISSION;UV_VISOR_AMBER;XIRECS;8352.0;5;3;4
13700;;;MICROCHIP_CIRCLE;XIRECS;8866.0;1;3;4
13700;;;MICROCHIP_OVAL;XIRECS;9299.0;1;3;4
13700;;;MICROCHIP_RECTANGLE;XIRECS;9304.0;1;3;4
13700;;;MICROCHIP_SQUARE;XIRECS;12381.0;1;3;4
13700;;;MICROCHIP_TRIANGLE;XIRECS;10525.0;1;3;4
14300;SUBMISSION;;PEBBLES_XL;XIRECS;13529.0;2;3;4
14300;;;PEBBLES_L;XIRECS;10026.0;4;3;4
14300;;;PEBBLES_M;XIRECS;9233.0;4;3;4
14300;;;PEBBLES_S;XIRECS;9180.0;4;3;4
14300;;;PEBBLES_XS;XIRECS;8001.0;4;3;4
15800;;;MICROCHIP_CIRCLE;XIRECS;8834.0;3;3;4
15800;;;MICROCHIP_OVAL;XIRECS;9348.0;3;3;4
15800;;;MICROCHIP_RECTANGLE;XIRECS;9201.0;3;3;4
15800;;;MICROCHIP_SQUARE;XIRECS;12293.0;3;3;4
15800;;;MICROCHIP_TRIANGLE;XIRECS;10540.0;3;3;4
17100;SUBMISSION;;PEBBLES_XL;XIRECS;13367.0;5;3;4
17100;SUBMISSION;;PEBBLES_XL;XIRECS;13376.0;12;3;4
19200;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10489.0;4;3;4
19200;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9541.0;4;3;4
19200;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9967.0;4;3;4
19200;;SUBMISSION;PEBBLES_XL;XIRECS;13426.0;2;3;4
19200;;;PEBBLES_L;XIRECS;10177.0;4;3;4
19200;;;PEBBLES_M;XIRECS;9158.0;4;3;4
19200;;;PEBBLES_S;XIRECS;9291.0;4;3;4
19200;;;PEBBLES_XS;XIRECS;7980.0;4;3;4
19500;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10493.0;2;3;4
19500;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9549.0;2;3;4
19500;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9965.0;2;3;4
21600;SUBMISSION;;MICROCHIP_CIRCLE;XIRECS;8924.0;4;3;4
21600;;SUBMISSION;PEBBLES_XL;XIRECS;13627.0;2;3;4
21600;;;PEBBLES_L;XIRECS;10086.0;4;3;4
21600;;;PEBBLES_M;XIRECS;9145.0;4;3;4
21600;;;PEBBLES_S;XIRECS;9237.0;4;3;4
21600;;;PEBBLES_XS;XIRECS;7936.0;4;3;4
21700;SUBMISSION;;MICROCHIP_CIRCLE;XIRECS;8920.0;1;3;4
22000;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10521.0;2;3;4
22000;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9556.0;2;3;4
22000;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9915.0;2;3;4
22000;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11523.0;2;3;4
22000;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10413.0;2;3;4
22000;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11629.0;2;3;4
22000;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;11378.0;2;3;4
22000;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9555.0;2;3;4
22000;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9523.0;2;3;4
22000;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;8474.0;2;3;4
22000;;;OXYGEN_SHAKE_GARLIC;XIRECS;12169.0;2;3;4
22000;;;OXYGEN_SHAKE_MINT;XIRECS;10168.0;2;3;4
22000;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10758.0;2;3;4
22000;;;PANEL_1X2;XIRECS;8258.0;2;3;4
22000;;;PANEL_1X4;XIRECS;11066.0;2;3;4
22000;;;PANEL_2X2;XIRECS;10130.0;2;3;4
22000;;;PANEL_2X4;XIRECS;10849.0;2;3;4
22000;;;PANEL_4X4;XIRECS;9594.0;2;3;4
22000;;;ROBOT_DISHES;XIRECS;9829.0;2;3;4
22000;;;ROBOT_IRONING;XIRECS;9696.0;2;3;4
22000;;;ROBOT_LAUNDRY;XIRECS;10330.0;2;3;4
22000;;;ROBOT_MOPPING;XIRECS;10023.0;2;3;4
22000;;;ROBOT_VACUUMING;XIRECS;9967.0;2;3;4
22000;;;SLEEP_POD_COTTON;XIRECS;11201.0;2;3;4
22000;;;SLEEP_POD_LAMB_WOOL;XIRECS;10344.0;2;3;4
22000;;;SLEEP_POD_NYLON;XIRECS;8756.0;2;3;4
22000;;;SLEEP_POD_POLYESTER;XIRECS;11777.0;2;3;4
22000;;;SLEEP_POD_SUEDE;XIRECS;10980.0;2;3;4
22000;;;SNACKPACK_CHOCOLATE;XIRECS;9985.0;2;3;4
22000;;;SNACKPACK_RASPBERRY;XIRECS;10168.0;2;3;4
22000;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9849.0;2;3;4
22000;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10198.0;2;3;4
22000;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9512.0;2;3;4
22000;;;TRANSLATOR_SPACE_GRAY;XIRECS;9446.0;2;3;4
22000;;;TRANSLATOR_VOID_BLUE;XIRECS;11136.0;2;3;4
22000;;;UV_VISOR_AMBER;XIRECS;8301.0;2;3;4
22000;;;UV_VISOR_MAGENTA;XIRECS;11364.0;2;3;4
22000;;;UV_VISOR_ORANGE;XIRECS;10143.0;2;3;4
22000;;;UV_VISOR_RED;XIRECS;10597.0;2;3;4
22000;;;UV_VISOR_YELLOW;XIRECS;11567.0;2;3;4
22200;;;MICROCHIP_CIRCLE;XIRECS;8896.0;3;3;4
22200;;;MICROCHIP_OVAL;XIRECS;9336.0;3;3;4
22200;;;MICROCHIP_RECTANGLE;XIRECS;9235.0;3;3;4
22200;;;MICROCHIP_SQUARE;XIRECS;12541.0;3;3;4
22200;;;MICROCHIP_TRIANGLE;XIRECS;10458.0;3;3;4
22300;;SUBMISSION;SNACKPACK_STRAWBERRY;XIRECS;10545.0;4;3;4
22300;;SUBMISSION;SNACKPACK_PISTACHIO;XIRECS;9565.0;4;3;4
22300;;SUBMISSION;SNACKPACK_VANILLA;XIRECS;9926.0;4;3;4
22600;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10527.0;1;3;4
22600;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9553.0;1;3;4
22600;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9899.0;1;3;4
22600;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11511.0;1;3;4
22600;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;10417.0;1;3;4
22600;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;11620.0;1;3;4
22600;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;11341.0;1;3;4
22600;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9567.0;1;3;4
22600;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9547.0;1;3;4
22600;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;8474.0;1;3;4
22600;;;OXYGEN_SHAKE_GARLIC;XIRECS;12152.0;1;3;4
22600;;;OXYGEN_SHAKE_MINT;XIRECS;10191.0;1;3;4
22600;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10780.0;1;3;4
22600;;;PANEL_1X2;XIRECS;8237.0;1;3;4
22600;;;PANEL_1X4;XIRECS;11090.0;1;3;4
22600;;;PANEL_2X2;XIRECS;10102.0;1;3;4
22600;;;PANEL_2X4;XIRECS;10843.0;1;3;4
22600;;;PANEL_4X4;XIRECS;9592.0;1;3;4
22600;;;ROBOT_DISHES;XIRECS;9847.0;1;3;4
22600;;;ROBOT_IRONING;XIRECS;9686.0;1;3;4
22600;;;ROBOT_LAUNDRY;XIRECS;10319.0;1;3;4
22600;;;ROBOT_MOPPING;XIRECS;10018.0;1;3;4
22600;;;ROBOT_VACUUMING;XIRECS;9980.0;1;3;4
22600;;;SLEEP_POD_COTTON;XIRECS;11216.0;1;3;4
22600;;;SLEEP_POD_LAMB_WOOL;XIRECS;10400.0;1;3;4
22600;;;SLEEP_POD_NYLON;XIRECS;8743.0;1;3;4
22600;;;SLEEP_POD_POLYESTER;XIRECS;11770.0;1;3;4
22600;;;SLEEP_POD_SUEDE;XIRECS;10974.0;1;3;4
22600;;;SNACKPACK_CHOCOLATE;XIRECS;10003.0;1;3;4
22600;;;SNACKPACK_RASPBERRY;XIRECS;10159.0;1;3;4
22600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9825.0;1;3;4
22600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10197.0;1;3;4
22600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9511.0;1;3;4
22600;;;TRANSLATOR_SPACE_GRAY;XIRECS;9454.0;1;3;4
22600;;;TRANSLATOR_VOID_BLUE;XIRECS;11159.0;1;3;4
22600;;;UV_VISOR_AMBER;XIRECS;8273.0;1;3;4
22600;;;UV_VISOR_MAGENTA;XIRECS;11463.0;1;3;4
22600;;;UV_VISOR_ORANGE;XIRECS;10160.0;1;3;4
22600;;;UV_VISOR_RED;XIRECS;10585.0;1;3;4
22600;;;UV_VISOR_YELLOW;XIRECS;11567.0;1;3;4
22800;SUBMISSION;;PEBBLES_XL;XIRECS;13560.0;4;3;4
22900;SUBMISSION;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;11544.0;5;3;4
23200;;SUBMISSION;PEBBLES_XL;XIRECS;13622.0;3;3;4
23900;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10497.0;2;3;4
23900;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9531.0;2;3;4
23900;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9906.0;2;3;4
24100;;;MICROCHIP_CIRCLE;XIRECS;8955.0;2;3;4
24100;;;MICROCHIP_OVAL;XIRECS;9330.0;2;3;4
24100;;;MICROCHIP_RECTANGLE;XIRECS;9315.0;2;3;4
24100;;;MICROCHIP_SQUARE;XIRECS;12620.0;2;3;4
24100;;;MICROCHIP_TRIANGLE;XIRECS;10300.0;2;3;4
24300;SUBMISSION;;SNACKPACK_STRAWBERRY;XIRECS;10488.0;1;3;4
24300;SUBMISSION;;SNACKPACK_PISTACHIO;XIRECS;9523.0;1;3;4
24300;SUBMISSION;;SNACKPACK_VANILLA;XIRECS;9886.0;1;3;4
