symbol,timestamp,days_present,days_list,event_count,qty_mean,qty_std,qty_same_across_days,price_vs_mid_mean,price_vs_mid_std,price_sign_consistent,event_rows,mean_confidence,std_confidence,dominant_archetype,dominant_archetype_share,mean_side,abs_side_mean,mean_log_quantity,mean_abs_price_vs_spread,mean_signed_price_vs_spread,mean_spread_over_mid,mean_book_imbalance,mean_levels,mean_time_frac,time_bucket,confidence_bucket,side_regime,score_repeat,score_qty,score_sign,score_conf,score_archetype,score_trigger,candidate_score,hpc_priority,suggested_window
INTARIAN_PEPPER_ROOT,927200,3,"-1,0,1",3,3.0,0.0,1,-1.8333333333333333,0.2357022603955158,1,3.0,0.9999987143086214,9.586780060837108e-10,1.0,1.0,-1.0,1.0,1.3862943611198906,0.5,0.5,0.0002847649681413,-0.5714285714285714,5.0,0.9272,late,high,sell,1.0,1.0,1,0.9999987143086214,1.0,0.4,0.9519997685755519,high,800
INTARIAN_PEPPER_ROOT,566100,3,"-1,0,1",3,3.0,0.0,1,1.3333333333333333,0.2357022603955158,1,3.0,0.9999986655977388,1.145732094832938e-06,1.0,1.0,1.0,1.0,1.3862943611198906,0.5,0.5,0.00021102339708703333,0.5714285714285714,4.333333333333333,0.5661,mid,high,buy,1.0,1.0,1,0.9999986655977388,1.0,0.4,0.951999759807593,high,800
INTARIAN_PEPPER_ROOT,64300,3,"-1,0,1",3,3.0,0.0,1,1.1666666666666667,0.2357022603955158,1,3.0,0.9999984226540674,1.3543197871215897e-06,1.0,1.0,1.0,1.0,1.3862943611198906,0.5,0.5,0.00019214494359096667,0.5384615384615384,4.333333333333333,0.0643,early,high,buy,1.0,1.0,1,0.9999984226540674,1.0,0.4,0.9519997160777321,high,800
INTARIAN_PEPPER_ROOT,372300,3,"-1,0,1",3,6.0,0.0,1,2.1666666666666665,0.8498365855987975,1,3.0,0.9999982825485763,1.4473147947338005e-06,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0003501941141453334,0.3855072463768116,4.333333333333333,0.3723,mid,high,buy,1.0,1.0,1,0.9999982825485763,1.0,0.4,0.9519996908587437,high,800
INTARIAN_PEPPER_ROOT,564900,3,"-1,0,1",3,6.0,0.0,1,2.3333333333333335,0.9428090415820634,1,3.0,0.9999981348374907,1.5925233518458938e-06,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.00036445641940189996,0.4141414141414141,4.333333333333333,0.5649,mid,high,buy,1.0,1.0,1,0.9999981348374907,1.0,0.4,0.9519996642707483,high,800
ASH_COATED_OSMIUM,802000,3,"-1,0,1",3,5.0,0.0,1,4.666666666666667,0.2357022603955158,1,3.0,0.9999979887358919,1.726892727793449e-06,1.0,1.0,1.0,1.0,1.7917594692280552,0.5,0.5,0.0009341440434606001,0.4444444444444444,4.333333333333333,0.802,late,high,buy,1.0,1.0,1,0.9999979887358919,1.0,0.4,0.9519996379724606,high,800
INTARIAN_PEPPER_ROOT,194900,3,"-1,0,1",3,6.0,0.0,1,1.1666666666666667,0.2357022603955158,1,3.0,0.9999977641073848,3.8068559052821907e-06,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0001921619958608,0.25,4.666666666666667,0.1949,early,high,buy,1.0,1.0,1,0.9999977641073848,1.0,0.4,0.9519995975393293,high,800
INTARIAN_PEPPER_ROOT,71500,3,"-1,0,1",3,4.0,0.0,1,1.3333333333333333,0.2357022603955158,1,3.0,0.9999976610162742,2.008261168623773e-06,1.0,1.0,1.0,1.0,1.6094379124341005,0.5,0.5,0.00022215192397719998,0.42857142857142855,4.333333333333333,0.0715,early,high,buy,1.0,1.0,1,0.9999976610162742,1.0,0.4,0.9519995789829293,high,800
INTARIAN_PEPPER_ROOT,556700,3,"-1,0,1",3,8.0,0.0,1,1.3333333333333333,0.2357022603955158,1,3.0,0.9999974912243416,4.271405231099048e-06,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.00021348347624023333,0.20000000000000004,4.666666666666667,0.5567,mid,high,buy,1.0,1.0,1,0.9999974912243416,1.0,0.4,0.9519995484203815,high,800
INTARIAN_PEPPER_ROOT,361600,3,"-1,0,1",3,5.0,0.0,1,1.3333333333333333,0.2357022603955158,1,3.0,0.9999972730228537,2.3413751920941604e-06,1.0,1.0,1.0,1.0,1.7917594692280552,0.5,0.5,0.00021688571188533334,0.375,4.333333333333333,0.3616,mid,high,buy,1.0,1.0,1,0.9999972730228537,1.0,0.4,0.9519995091441137,high,800
INTARIAN_PEPPER_ROOT,365400,3,"-1,0,1",3,7.0,0.0,1,1.6666666666666667,0.9428090415820634,1,3.0,0.9999972432692719,3.008682324819108e-06,1.0,1.0,1.0,1.0,2.0794415416798357,0.5,0.5,0.00026234589101456664,0.3421052631578947,4.333333333333333,0.3654,mid,high,buy,1.0,1.0,1,0.9999972432692719,1.0,0.4,0.951999503788469,high,800
INTARIAN_PEPPER_ROOT,164200,3,"-1,0,1",3,7.0,0.0,1,1.6666666666666667,0.6236095644623235,1,3.0,0.9999969692050268,3.714911679301043e-06,1.0,1.0,1.0,1.0,2.0794415416798357,0.5,0.5,0.00027282860198940003,0.3309438470728793,4.333333333333333,0.1642,early,high,buy,1.0,1.0,1,0.9999969692050268,1.0,0.4,0.9519994544569048,high,800
INTARIAN_PEPPER_ROOT,936600,3,"-1,0,1",3,8.0,0.0,1,1.8333333333333333,0.8498365855987975,1,3.0,0.9999968145337651,3.703846574232174e-06,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.0002789527774068333,0.2946236559139785,4.333333333333333,0.9366,late,high,buy,1.0,1.0,1,0.9999968145337651,1.0,0.4,0.9519994266160777,high,800
INTARIAN_PEPPER_ROOT,701000,3,"-1,0,1",3,4.0,0.0,1,1.1666666666666667,0.2357022603955158,1,3.0,0.9999966617880428,2.8661765198120143e-06,1.0,1.0,1.0,1.0,1.6094379124341005,0.5,0.5,0.00018444717818089998,0.3333333333333333,4.333333333333333,0.701,late,high,buy,1.0,1.0,1,0.9999966617880428,1.0,0.4,0.9519993991218477,high,800
INTARIAN_PEPPER_ROOT,44700,3,"-1,0,1",3,8.0,0.0,1,1.6666666666666667,0.9428090415820634,1,3.0,0.999996083877476,4.697439060637634e-06,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.00027765569362553334,0.26081871345029234,4.333333333333333,0.0447,early,high,buy,1.0,1.0,1,0.999996083877476,1.0,0.4,0.9519992950979457,high,800
INTARIAN_PEPPER_ROOT,845400,3,"-1,0,1",3,7.0,0.0,1,1.3333333333333333,0.2357022603955158,1,3.0,0.999994429304974,4.783000789412237e-06,1.0,1.0,1.0,1.0,2.0794415416798357,0.5,0.5,0.00020644790483433334,0.17647058823529407,4.333333333333333,0.8454,late,high,buy,1.0,1.0,1,0.999994429304974,1.0,0.4,0.9519989972748953,high,800
INTARIAN_PEPPER_ROOT,91700,3,"-1,0,1",3,8.0,0.0,1,1.1666666666666667,0.2357022603955158,1,3.0,0.9999938982442086,5.239037313286104e-06,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.00019381245136656667,0.1578947368421052,4.333333333333333,0.0917,early,high,buy,1.0,1.0,1,0.9999938982442086,1.0,0.4,0.9519989016839575,high,800
INTARIAN_PEPPER_ROOT,898100,3,"-1,0,1",3,8.0,0.0,1,1.6666666666666667,0.9428090415820634,1,3.0,0.9999935900771444,8.99948224075252e-06,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.0002591916349101667,0.15555555555555556,4.333333333333333,0.8981,late,high,buy,1.0,1.0,1,0.9999935900771444,1.0,0.4,0.951998846213886,high,800
ASH_COATED_OSMIUM,85700,3,"-1,0,1",3,3.0,0.0,1,4.666666666666667,2.357022603955158,1,3.0,0.9999901148253542,1.1465263672005978e-05,1.0,1.0,1.0,1.0,1.3862943611198906,0.5,0.5,0.0009333735174229999,0.1818181818181818,4.333333333333333,0.0857,early,high,buy,1.0,1.0,1,0.9999901148253542,1.0,0.4,0.9519982206685638,high,800
ASH_COATED_OSMIUM,32800,3,"-1,0,1",3,4.0,0.0,1,-4.666666666666667,2.357022603955158,1,3.0,0.9999890662791923,1.0575618331958458e-05,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.0009334801053828,0.09523809523809519,4.333333333333333,0.0328,early,high,sell,1.0,1.0,1,0.9999890662791923,1.0,0.4,0.9519980319302547,high,800
INTARIAN_PEPPER_ROOT,673600,3,"-1,0,1",3,6.0,0.0,1,-1.6666666666666667,0.2357022603955158,1,3.0,0.9999859211161914,2.3971240687503336e-05,1.0,1.0,-1.0,1.0,1.9459101490553132,0.5,0.5,0.0002619741309853,-0.20000000000000004,4.666666666666667,0.6736,late,high,sell,1.0,1.0,1,0.9999859211161914,1.0,0.4,0.9519974658009145,high,800
ASH_COATED_OSMIUM,552900,3,"-1,0,1",3,10.0,0.0,1,-8.0,0.0,1,3.0,0.9999835156341369,3.5331947135613164e-10,1.0,1.0,-1.0,1.0,2.3978952727983707,0.5,0.5,0.0015996276735348333,0.0,4.0,0.5529,mid,high,sell,1.0,1.0,1,0.9999835156341369,1.0,0.4,0.9519970328141446,high,800
ASH_COATED_OSMIUM,444200,3,"-1,0,1",3,10.0,0.0,1,8.0,0.0,1,3.0,0.9999834050312618,5.849075852412456e-11,1.0,1.0,1.0,1.0,2.3978952727983707,0.5,0.5,0.001599466869248033,0.0,4.0,0.4442,mid,high,buy,1.0,1.0,1,0.9999834050312618,1.0,0.4,0.9519970129056271,high,800
ASH_COATED_OSMIUM,185900,3,"-1,0,1",3,10.0,0.0,1,-8.0,0.0,1,3.0,0.9999831392731311,1.028739407938921e-10,1.0,1.0,-1.0,1.0,2.3978952727983707,0.5,0.5,0.0015988808579712,0.0,4.0,0.18590000000000004,early,high,sell,1.0,1.0,1,0.9999831392731311,1.0,0.4,0.9519969650691636,high,800
ASH_COATED_OSMIUM,90200,3,"-1,0,1",3,10.0,0.0,1,8.0,0.0,1,3.0,0.9999830395103396,2.2599122206356504e-11,1.0,1.0,1.0,1.0,2.3978952727983707,0.5,0.5,0.0015995734506335998,0.0,4.0,0.0902,early,high,buy,1.0,1.0,1,0.9999830395103396,1.0,0.4,0.9519969471118611,high,800
ASH_COATED_OSMIUM,401700,3,"-1,0,1",3,9.0,0.0,1,8.0,0.0,1,3.0,0.9999829149576597,4.5507432775660564e-11,1.0,1.0,1.0,1.0,2.302585092994046,0.5,0.5,0.0015992536958166,0.0,4.0,0.4017,mid,high,buy,1.0,1.0,1,0.9999829149576597,1.0,0.4,0.9519969246923787,high,800
ASH_COATED_OSMIUM,336400,3,"-1,0,1",3,9.0,0.0,1,8.0,0.0,1,3.0,0.9999828461482746,9.9588919970919e-11,1.0,1.0,1.0,1.0,2.302585092994046,0.5,0.5,0.0015993070344454332,0.0,4.0,0.3364,mid,high,buy,1.0,1.0,1,0.9999828461482746,1.0,0.4,0.9519969123066895,high,800
ASH_COATED_OSMIUM,301600,3,"-1,0,1",3,9.0,0.0,1,-7.833333333333333,0.2357022603955158,1,3.0,0.9999828174575134,1.4302599216237058e-08,1.0,1.0,-1.0,1.0,2.302585092994046,0.5,0.5,0.0015666917105833667,0.0,4.0,0.3016,early,high,sell,1.0,1.0,1,0.9999828174575134,1.0,0.4,0.9519969071423524,high,800
ASH_COATED_OSMIUM,258300,3,"-1,0,1",3,9.0,0.0,1,8.0,0.0,1,3.0,0.9999827633303884,1.9900079656738694e-10,1.0,1.0,1.0,1.0,2.302585092994046,0.5,0.5,0.0016000002666667335,0.0,4.0,0.2583,early,high,buy,1.0,1.0,1,0.9999827633303884,1.0,0.4,0.9519968973994699,high,800
ASH_COATED_OSMIUM,407400,3,"-1,0,1",3,8.0,0.0,1,8.0,0.0,1,3.0,0.9999824132746826,2.343835920911029e-11,1.0,1.0,1.0,1.0,2.1972245773362196,0.5,0.5,0.0015997333813242665,0.0,4.0,0.4074,mid,high,buy,1.0,1.0,1,0.9999824132746826,1.0,0.4,0.9519968343894428,high,800
ASH_COATED_OSMIUM,566600,3,"-1,0,1",3,7.0,0.0,1,8.0,0.0,1,3.0,0.9999820051645095,3.060659361501865e-10,1.0,1.0,1.0,1.0,2.0794415416798357,0.5,0.5,0.0015997339568351668,0.0,4.0,0.5666,mid,high,buy,1.0,1.0,1,0.9999820051645095,1.0,0.4,0.9519967609296117,high,800
INTARIAN_PEPPER_ROOT,225000,3,"-1,0,1",3,7.0,0.0,1,-6.666666666666667,0.4714045207910317,1,3.0,0.9999817573062852,1.2446953739143266e-08,1.0,1.0,-1.0,1.0,2.0794415416798357,0.5,0.5,0.0010909459081674666,0.0,4.0,0.225,early,high,sell,1.0,1.0,1,0.9999817573062852,1.0,0.4,0.9519967163151314,high,800
ASH_COATED_OSMIUM,383000,3,"-1,0,1",3,6.0,0.0,1,8.0,0.0,1,3.0,0.9999811125918147,1.1530171854830163e-10,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0015995202185467336,0.0,4.0,0.383,mid,high,buy,1.0,1.0,1,0.9999811125918147,1.0,0.4,0.9519966002665267,high,800
ASH_COATED_OSMIUM,917900,3,"-1,0,1",3,5.0,0.0,1,8.0,0.0,1,3.0,0.9999809241446361,2.88618688435375e-10,1.0,1.0,1.0,1.0,1.7917594692280552,0.5,0.5,0.0015995206021439667,0.0,4.0,0.9179,late,high,buy,1.0,1.0,1,0.9999809241446361,1.0,0.4,0.9519965663460345,high,800
ASH_COATED_OSMIUM,62000,3,"-1,0,1",3,6.0,0.0,1,8.0,0.0,1,3.0,0.9999807356815688,2.0377191249694176e-10,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0015998402398992668,0.0,4.0,0.062,early,high,buy,1.0,1.0,1,0.9999807356815688,1.0,0.4,0.9519965324226823,high,800
ASH_COATED_OSMIUM,9600,3,"-1,0,1",3,6.0,0.0,1,-8.0,0.0,1,3.0,0.999980673488923,2.24513423240253e-10,1.0,1.0,-1.0,1.0,1.9459101490553132,0.5,0.5,0.0015997336478310333,0.0,4.0,0.0096,early,high,sell,1.0,1.0,1,0.999980673488923,1.0,0.4,0.9519965212280062,high,800
INTARIAN_PEPPER_ROOT,248700,3,"-1,0,1",3,4.0,0.0,1,-6.5,0.408248290463863,1,3.0,0.9999792505584795,1.5102409726651318e-09,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.0010615998215867666,0.0,4.0,0.2487,early,high,sell,1.0,1.0,1,0.9999792505584795,1.0,0.4,0.9519962651005264,high,800
INTARIAN_PEPPER_ROOT,234600,3,"-1,0,1",3,4.0,0.0,1,6.833333333333333,0.4714045207910317,1,3.0,0.9999792157202038,1.4756636694401337e-08,1.0,1.0,1.0,1.0,1.6094379124341005,0.5,0.5,0.0011177067177105668,0.0,4.0,0.2346,early,high,buy,1.0,1.0,1,0.9999792157202038,1.0,0.4,0.9519962588296367,high,800
ASH_COATED_OSMIUM,24600,3,"-1,0,1",3,3.0,0.0,1,-8.0,0.0,1,3.0,0.9999774417426028,1.0840472677340371e-10,1.0,1.0,-1.0,1.0,1.3862943611198906,0.5,0.5,0.0015998933866527999,0.0,4.0,0.0246,early,high,sell,1.0,1.0,1,0.9999774417426028,1.0,0.4,0.9519959395136685,high,800
ASH_COATED_OSMIUM,3600,3,"-1,0,1",3,3.0,0.0,1,8.0,0.0,1,3.0,0.9999774125878359,4.1715661867351417e-10,1.0,1.0,1.0,1.0,1.3862943611198906,0.5,0.5,0.0015998406984607,0.0,4.0,0.0036000000000000003,early,high,buy,1.0,1.0,1,0.9999774125878359,1.0,0.4,0.9519959342658105,high,800
INTARIAN_PEPPER_ROOT,887000,3,"-1,0,1",3,4.0,0.0,1,-1.6666666666666667,0.2357022603955158,1,3.0,0.999953877229041,7.852915522613168e-05,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.0002594982768402667,-0.4666666666666666,4.666666666666667,0.887,late,high,sell,1.0,1.0,1,0.999953877229041,1.0,0.4,0.9519916979012274,high,800
ASH_COATED_OSMIUM,9100,3,"-1,0,1",3,4.0,0.0,1,-5.0,0.0,1,3.0,0.9999434887241496,9.621692523042805e-05,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.0009995671028814668,-0.5,4.666666666666667,0.0091,early,high,sell,1.0,1.0,1,0.9999434887241496,1.0,0.4,0.9519898279703469,high,800
INTARIAN_PEPPER_ROOT,796600,3,"-1,0,1",3,7.0,0.0,1,-2.8333333333333335,0.9428090415820634,1,3.0,0.999940847588689,5.1082448503021895e-05,1.0,1.0,-1.0,1.0,2.0794415416798357,0.5,0.5,0.000436016079559,-0.302536231884058,4.333333333333333,0.7966000000000001,late,high,sell,1.0,1.0,1,0.999940847588689,1.0,0.4,0.9519893525659641,high,800
INTARIAN_PEPPER_ROOT,306000,3,"-1,0,1",3,5.0,0.0,1,-1.8333333333333333,0.2357022603955158,1,3.0,0.999938353659021,5.2930106933824795e-05,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0002968854287629333,-0.375,4.333333333333333,0.306,early,high,sell,1.0,1.0,1,0.999938353659021,1.0,0.4,0.9519889036586238,high,800
ASH_COATED_OSMIUM,612000,3,"-1,0,1",3,2.0,0.0,1,5.166666666666667,0.6236095644623235,1,3.0,0.9999292911929586,0.00012086298782530315,1.0,1.0,1.0,1.0,1.0986122886681098,0.5,0.5,0.0010335584821376332,0.7635467980295566,3.6666666666666665,0.612,mid,high,buy,1.0,1.0,1,0.9999292911929586,1.0,0.4,0.9519872724147326,high,800
INTARIAN_PEPPER_ROOT,825700,3,"-1,0,1",3,6.0,0.0,1,-2.5,1.0801234497346437,1,3.0,0.9999160030415232,7.384309670694831e-05,1.0,1.0,-1.0,1.0,1.9459101490553132,0.5,0.5,0.0003812180082476333,-0.3128205128205128,4.0,0.8257,late,high,sell,1.0,1.0,1,0.9999160030415232,1.0,0.4,0.9519848805474742,high,800
INTARIAN_PEPPER_ROOT,844800,3,"-1,0,1",3,5.0,0.0,1,1.8333333333333333,0.8498365855987975,1,3.0,0.9999147649793141,0.0001475598835123233,1.0,1.0,1.0,1.0,1.7917594692280552,0.5,0.5,0.0002809281517268333,0.358974358974359,4.333333333333333,0.8447999999999999,late,high,buy,1.0,1.0,1,0.9999147649793141,1.0,0.4,0.9519846576962766,high,800
INTARIAN_PEPPER_ROOT,436100,3,"-1,0,1",3,5.0,0.0,1,-2.1666666666666665,0.6236095644623235,1,3.0,0.999901211294855,6.180102719682497e-05,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0003563635960199333,-0.3650793650793651,4.0,0.4361,mid,high,sell,1.0,1.0,1,0.999901211294855,1.0,0.4,0.9519822180330739,high,800
INTARIAN_PEPPER_ROOT,84800,3,"-1,0,1",3,5.0,0.0,1,-2.1666666666666665,0.9428090415820634,1,3.0,0.9998928642557253,0.00014314556096550578,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0003511244934499,-0.36372269705603033,4.333333333333333,0.0848,early,high,sell,1.0,1.0,1,0.9998928642557253,1.0,0.4,0.9519807155660306,high,800
INTARIAN_PEPPER_ROOT,453800,3,"-1,0,1",3,7.0,0.0,1,2.3333333333333335,0.9428090415820634,1,3.0,0.9998840262315941,0.00019403947051066072,1.0,1.0,1.0,1.0,2.0794415416798357,0.5,0.5,0.0003676536578461334,0.44327485380116954,3.6666666666666665,0.4538,mid,high,buy,1.0,1.0,1,0.9998840262315941,1.0,0.4,0.951979124721687,high,800
INTARIAN_PEPPER_ROOT,84400,3,"-1,0,1",3,5.0,0.0,1,-2.0,0.7071067811865476,1,3.0,0.9998736726061265,0.00015537382677652004,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0003394561700253667,-0.44061302681992337,4.333333333333333,0.08439999999999999,early,high,sell,1.0,1.0,1,0.9998736726061265,1.0,0.4,0.9519772610691027,high,800
INTARIAN_PEPPER_ROOT,959100,3,"-1,0,1",3,3.0,0.0,1,-2.0,0.0,1,3.0,0.9998693792708808,0.0001121514211482712,1.0,1.0,-1.0,1.0,1.3862943611198906,0.5,0.5,0.0003097711496035,-0.5384615384615384,4.333333333333333,0.9591,late,high,sell,1.0,1.0,1,0.9998693792708808,1.0,0.4,0.9519764882687586,high,800
ASH_COATED_OSMIUM,714900,3,"-1,0,1",3,5.0,0.0,1,2.8333333333333335,0.2357022603955158,1,3.0,0.9998602269774298,0.00024001574623262062,1.0,1.0,1.0,1.0,1.7917594692280552,0.5,0.5,0.0005670388766575667,0.5,4.0,0.7149,late,high,buy,1.0,1.0,1,0.9998602269774298,1.0,0.4,0.9519748408559374,high,800
INTARIAN_PEPPER_ROOT,766000,3,"-1,0,1",3,4.0,0.0,1,-2.1666666666666665,0.9428090415820634,1,3.0,0.999860102985869,0.00013077283749947336,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.00034025604151346664,-0.5396825396825397,4.333333333333333,0.766,late,high,sell,1.0,1.0,1,0.999860102985869,1.0,0.4,0.9519748185374565,high,800
ASH_COATED_OSMIUM,246200,3,"-1,0,1",3,9.0,0.0,1,-8.333333333333334,0.4714045207910317,1,3.0,0.9998085490492502,0.00030172560893231373,1.0,1.0,-1.0,1.0,2.302585092994046,0.5,0.5,0.001667240429574,0.13821138211382114,3.6666666666666665,0.2462,early,high,sell,1.0,1.0,1,0.9998085490492502,1.0,0.4,0.951965538828865,high,800
ASH_COATED_OSMIUM,442700,3,"-1,0,1",3,6.0,0.0,1,8.5,0.7071067811865476,1,3.0,0.9998074668429847,0.0003008831162791881,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0016996184375513666,0.1452991452991453,3.6666666666666665,0.44270000000000004,mid,high,buy,1.0,1.0,1,0.9998074668429847,1.0,0.4,0.9519653440317373,high,800
ASH_COATED_OSMIUM,37900,3,"-1,0,1",3,4.0,0.0,1,-8.333333333333334,0.4714045207910317,1,3.0,0.9997707118077961,0.00036044662508767677,1.0,1.0,-1.0,1.0,1.6094379124341005,0.5,0.5,0.0016665134246331332,0.14035087719298242,3.6666666666666665,0.0379,early,high,sell,1.0,1.0,1,0.9997707118077961,1.0,0.4,0.9519587281254033,high,800
ASH_COATED_OSMIUM,887700,3,"-1,0,1",3,6.0,0.0,1,8.5,0.7071067811865476,1,3.0,0.999751449105545,0.00039878881332930215,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0017003418016317666,0.1212121212121212,3.6666666666666665,0.8877,late,high,buy,1.0,1.0,1,0.999751449105545,1.0,0.4,0.9519552608389982,high,800
ASH_COATED_OSMIUM,353000,3,"-1,0,1",3,5.0,0.0,1,-8.333333333333334,0.4714045207910317,1,3.0,0.9997322704554076,0.0004295118044705253,1.0,1.0,-1.0,1.0,1.7917594692280552,0.5,0.5,0.0016666133386661333,0.1212121212121212,3.6666666666666665,0.353,mid,high,sell,1.0,1.0,1,0.9997322704554076,1.0,0.4,0.9519518086819734,high,800
ASH_COATED_OSMIUM,560300,3,"-1,0,1",3,6.0,0.0,1,8.333333333333334,0.4714045207910317,1,3.0,0.9997144873031695,0.0004621636644785039,1.0,1.0,1.0,1.0,1.9459101490553132,0.5,0.5,0.0016664874827035335,0.1111111111111111,3.6666666666666665,0.5603,mid,high,buy,1.0,1.0,1,0.9997144873031695,1.0,0.4,0.9519486077145706,high,800
